iter	Passed	Remaining
4796	20135	21840
4797	20140	21836
4798	20145	21833
4799	20148	21828
4800	20154	21824
4801	20165	21828
4802	20172	21826
4803	20176	21823
4804	20181	21819
4805	20187	21817
4806	20194	21816
4807	20199	21812
4808	20207	21812
4809	20213	21810
4810	20220	21809
4811	20226	21806
4812	20233	21805
4813	20237	21801
4814	20241	21796
4815	20245	21792
4816	20249	21787
4817	20253	21783
4818	20257	21778
4819	20260	21774
4820	20264	21769
4821	20269	21766
4822	20273	21761
4823	20277	21756
4824	20281	21752
4825	20285	21747
4826	20289	21743
4827	20292	21738
4828	20296	21734
4829	20300	21729
4830	20304	21725
4831	20307	21720
4832	20311	21715
4833	20315	21710
4834	20319	21706
4835	20323	21701
4836	20327	21697
4837	20330	21692
4838	20334	21687
4839	20337	21682
4840	20342	21678
4841	20346	21674
4842	20350	21670
4843	20354	21665
4844	20358	21660
4845	20363	21657
4846	20367	21652
4847	20370	21647
4848	20374	21642
4849	20377	21637
4850	20381	21633
4851	20384	21628
4852	20388	21623
4853	20391	21618
4854	20394	21613
4855	20398	21608
4856	20401	21602
4857	20404	21597
4858	20408	21592
4859	20411	21587
4860	20415	21582
4861	20418	21578
4862	20422	21572
4863	20425	21567
4864	20429	21562
4865	20433	21558
4866	20436	21553
4867	20440	21549
4868	20444	21544
4869	20448	21539
4870	20451	21535
4871	20455	21529
4872	20458	21525
4873	20462	21520
4874	20465	21514
4875	20468	21509
4876	20472	21505
4877	20475	21500
4878	20479	21495
4879	20483	21490
4880	20486	21485
4881	20490	21480
4882	20493	21475
4883	20497	21470
4884	20500	21465
4885	20504	21460
4886	20507	21456
4887	20511	21451
4888	20514	21446
4889	20518	21441
4890	20522	21436
4891	20526	21432
4892	20529	21427
4893	20533	21422
4894	20536	21417
4895	20540	21412
4896	20543	21407
4897	20547	21403
4898	20551	21398
4899	20555	21394
4900	20558	21389
4901	20562	21384
4902	20566	21380
4903	20569	21375
4904	20573	21370
4905	20576	21365
4906	20580	21360
4907	20583	21355
4908	20587	21350
4909	20591	21345
4910	20594	21341
4911	20597	21336
4912	20601	21330
4913	20605	21326
4914	20609	21321
4915	20612	21317
4916	20616	21312
4917	20619	21307
4918	20623	21302
4919	20627	21297
4920	20630	21292
4921	20633	21287
4922	20636	21282
4923	20640	21277
4924	20644	21273
4925	20647	21268
4926	20651	21263
4927	20654	21258
4928	20657	21253
4929	20661	21247
4930	20664	21242
4931	20667	21237
4932	20671	21233
4933	20674	21228
4934	20678	21222
4935	20681	21218
4936	20685	21213
4937	20688	21208
4938	20692	21203
4939	20695	21198
4940	20699	21193
4941	20702	21188
4942	20706	21184
4943	20709	21179
4944	20713	21174
4945	20717	21169
4946	20720	21164
4947	20725	21161
4948	20731	21158
4949	20736	21155
4950	20742	21152
4951	20746	21148
4952	20752	21146
4953	20756	21141
4954	20765	21142
4955	20775	21143
4956	20789	21149
4957	20797	21150
4958	20801	21145
4959	20809	21145
4960	20813	21141
4961	20817	21136
4962	20821	21131
4963	20825	21127
4964	20828	21122
4965	20831	21117
4966	20835	21112
4967	20838	21107
4968	20842	21102
4969	20845	21097
4970	20848	21092
4971	20852	21087
4972	20856	21082
4973	20859	21077
4974	20862	21072
4975	20866	21067
4976	20869	21062
4977	20873	21057
4978	20877	21053
4979	20880	21048
4980	20883	21043
4981	20887	21038
4982	20890	21033
4983	20894	21028
4984	20898	21024
4985	20902	21019
4986	20906	21015
4987	20909	21010
4988	20912	21005
4989	20916	21000
4990	20921	20996
4991	20925	20992
4992	20929	20987
4993	20932	20982
4994	20936	20978
4995	20939	20973
4996	20943	20968
4997	20947	20963
4998	20951	20959
4999	20955	20955
5000	20958	20950
5001	20962	20945
5002	20966	20941
5003	20969	20936
5004	20973	20931
5005	20976	20926
5006	20979	20920
5007	20983	20915
5008	20986	20911
5009	20990	20906
5010	20994	20902
5011	20997	20897
5012	21001	20892
5013	21004	20887
5014	21008	20882
5015	21011	20877
5016	21015	20873
5017	21018	20868
5018	21022	20863
5019	21025	20858
5020	21028	20853
5021	21032	20848
5022	21036	20843
5023	21039	20838
5024	21043	20833
5025	21046	20829
5026	21050	20824
5027	21053	20819
5028	21056	20814
5029	21060	20809
5030	21063	20804
5031	21066	20799
5032	21070	20794
5033	21074	20789
5034	21077	20784
5035	21081	20779
5036	21084	20775
5037	21088	20770
5038	21091	20765
5039	21094	20760
5040	21098	20755
5041	21102	20750
5042	21105	20745
5043	21109	20740
5044	21112	20736
5045	21116	20731
5046	21120	20727
5047	21124	20722
5048	21127	20717
5049	21131	20712
5050	21134	20708
5051	21138	20703
5052	21142	20699
5053	21146	20694
5054	21150	20689
5055	21153	20685
5056	21157	20680
5057	21160	20675
5058	21164	20670
5059	21167	20665
5060	21171	20660
5061	21174	20655
5062	21177	20650
5063	21181	20646
5064	21184	20641
5065	21188	20636
5066	21192	20631
5067	21195	20626
5068	21199	20622
5069	21202	20617
5070	21205	20611
5071	21209	20606
5072	21212	20601
5073	21216	20597
5074	21219	20592
5075	21223	20587
5076	21227	20583
5077	21231	20579
5078	21236	20575
5079	21245	20575
5080	21251	20573
5081	21258	20572
5082	21264	20570
5083	21270	20567
5084	21276	20564
5085	21279	20560
5086	21283	20555
5087	21286	20550
5088	21289	20545
5089	21293	20540
5090	21296	20535
5091	21300	20530
5092	21304	20525
5093	21307	20521
5094	21311	20516
5095	21314	20511
5096	21318	20507
5097	21322	20503
5098	21326	20498
5099	21329	20493
5100	21333	20488
5101	21336	20483
5102	21340	20479
5103	21345	20475
5104	21349	20471
5105	21353	20466
5106	21357	20462
5107	21361	20457
5108	21364	20452
5109	21367	20447
5110	21371	20443
5111	21374	20438
5112	21378	20433
5113	21381	20428
5114	21385	20423
5115	21388	20418
5116	21392	20414
5117	21396	20409
5118	21399	20404
5119	21402	20399
5120	21406	20394
5121	21410	20390
5122	21419	20391
5123	21432	20395
5124	21441	20395
5125	21450	20395
5126	21454	20391
5127	21464	20392
5128	21468	20388
5129	21472	20384
5130	21476	20379
5131	21481	20376
5132	21484	20371
5133	21488	20367
5134	21492	20362
5135	21497	20358
5136	21500	20353
5137	21504	20349
5138	21508	20344
5139	21512	20340
5140	21516	20336
5141	21521	20332
5142	21525	20328
5143	21532	20326
5144	21538	20324
5145	21542	20320
5146	21547	20316
5147	21559	20319
5148	21564	20316
5149	21568	20312
5150	21572	20307
5151	21577	20303
5152	21581	20299
5153	21585	20295
5154	21589	20291
5155	21593	20287
5156	21597	20282
5157	21601	20278
5158	21605	20273
5159	21609	20269
5160	21612	20264
5161	21616	20259
5162	21620	20255
5163	21624	20250
5164	21628	20246
5165	21632	20242
5166	21635	20237
5167	21640	20233
5168	21643	20228
5169	21647	20223
5170	21650	20218
5171	21654	20214
5172	21658	20209
5173	21661	20204
5174	21665	20200
5175	21669	20195
5176	21673	20191
5177	21676	20186
5178	21680	20181
5179	21684	20177
5180	21688	20173
5181	21691	20168
5182	21695	20163
5183	21699	20158
5184	21703	20154
5185	21706	20149
5186	21710	20145
5187	21714	20140
5188	21720	20137
5189	21726	20135
5190	21732	20133
5191	21740	20132
5192	21744	20128
5193	21752	20127
5194	21756	20123
5195	21760	20118
5196	21764	20114
5197	21768	20109
5198	21772	20105
5199	21776	20101
5200	21780	20097
5201	21784	20092
5202	21788	20088
5203	21791	20083
5204	21795	20078
5205	21799	20074
5206	21803	20069
5207	21807	20065
5208	21810	20060
5209	21814	20056
5210	21818	20051
5211	21822	20046
5212	21827	20044
5213	21833	20041
5214	21840	20039
5215	21846	20037
5216	21853	20035
5217	21857	20031
5218	21863	20028
5219	21870	20026
5220	21874	20022
5221	21879	20019
5222	21886	20017
5223	21892	20015
5224	21898	20012
5225	21903	20009
5226	21909	20006
5227	21914	20003
5228	21921	20001
5229	21927	19998
5230	21933	19996
5231	21939	19993
5232	21944	19990
5233	21949	19987
5234	21955	19984
5235	21966	19986
5236	21978	19989
5237	21989	19991
5238	21996	19989
5239	22003	19987
5240	22010	19986
5241	22015	19982
5242	22019	19977
5243	22022	19973
5244	22026	19968
5245	22030	19964
5246	22033	19959
5247	22037	19954
5248	22041	19950
5249	22045	19945
5250	22048	19940
5251	22052	19936
5252	22056	19931
5253	22060	19927
5254	22064	19923
5255	22069	19919
5256	22072	19914
5257	22076	19910
5258	22080	19905
5259	22084	19901
5260	22087	19896
5261	22091	19891
5262	22096	19887
5263	22100	19883
5264	22103	19878
5265	22107	19874
5266	22111	19870
5267	22116	19865
5268	22120	19861
5269	22124	19857
5270	22128	19852
5271	22132	19848
5272	22136	19844
5273	22142	19841
5274	22150	19841
5275	22156	19838
5276	22160	19834
5277	22164	19829
5278	22168	19824
5279	22171	19820
5280	22175	19815
5281	22179	19811
5282	22182	19806
5283	22186	19801
5284	22190	19797
5285	22194	19792
5286	22197	19787
5287	22201	19782
5288	22206	19780
5289	22218	19782
5290	22223	19779
5291	22228	19775
5292	22234	19772
5293	22238	19768
5294	22242	19763
5295	22245	19758
5296	22249	19754
5297	22252	19749
5298	22256	19744
5299	22260	19740
5300	22264	19735
5301	22268	19731
5302	22271	19726
5303	22275	19722
5304	22279	19717
5305	22283	19713
5306	22287	19708
5307	22290	19703
5308	22294	19698
5309	22297	19694
5310	22301	19689
5311	22304	19684
5312	22308	19680
5313	22313	19676
5314	22317	19671
5315	22321	19667
5316	22324	19662
5317	22329	19659
5318	22333	19654
5319	22337	19650
5320	22341	19645
5321	22345	19641
5322	22348	19636
5323	22352	19631
5324	22356	19627
5325	22360	19622
5326	22364	19618
5327	22366	19612
5328	22370	19608
5329	22374	19603
5330	22377	19599
5331	22381	19594
5332	22384	19589
5333	22388	19584
5334	22392	19580
5335	22396	19575
5336	22399	19571
5337	22403	19566
5338	22407	19562
5339	22411	19557
5340	22415	19553
5341	22418	19548
5342	22422	19543
5343	22426	19539
5344	22429	19534
5345	22433	19529
5346	22437	19525
5347	22441	19520
5348	22445	19516
5349	22449	19511
5350	22452	19507
5351	22457	19503
5352	22460	19498
5353	22464	19493
5354	22468	19489
5355	22471	19484
5356	22475	19480
5357	22479	19475
5358	22483	19470
5359	22487	19466
5360	22491	19462
5361	22494	19457
5362	22497	19452
5363	22501	19447
5364	22506	19443
5365	22510	19439
5366	22513	19434
5367	22517	19430
5368	22521	19425
5369	22524	19420
5370	22528	19416
5371	22533	19412
5372	22536	19407
5373	22540	19403
5374	22544	19399
5375	22548	19394
5376	22553	19390
5377	22556	19386
5378	22560	19381
5379	22564	19377
5380	22568	19372
5381	22571	19367
5382	22575	19363
5383	22579	19358
5384	22583	19354
5385	22592	19354
5386	22601	19354
5387	22609	19353
5388	22618	19353
5389	22623	19349
5390	22631	19348
5391	22636	19344
5392	22639	19340
5393	22643	19335
5394	22646	19330
5395	22650	19326
5396	22654	19321
5397	22657	19316
5398	22661	19312
5399	22665	19307
5400	22671	19305
5401	22680	19304
5402	22689	19304
5403	22697	19303
5404	22704	19302
5405	22710	19299
5406	22715	19295
5407	22719	19291
5408	22722	19286
5409	22726	19281
5410	22730	19277
5411	22742	19280
5412	22748	19277
5413	22753	19273
5414	22758	19270
5415	22763	19266
5416	22768	19262
5417	22772	19258
5418	22776	19254
5419	22780	19250
5420	22784	19245
5421	22788	19241
5422	22792	19236
5423	22795	19231
5424	22799	19227
5425	22803	19222
5426	22806	19217
5427	22810	19212
5428	22813	19208
5429	22817	19203
5430	22821	19198
5431	22824	19194
5432	22828	19189
5433	22832	19184
5434	22835	19180
5435	22839	19175
5436	22843	19171
5437	22846	19166
5438	22850	19162
5439	22854	19157
5440	22858	19152
5441	22862	19148
5442	22866	19144
5443	22869	19139
5444	22873	19134
5445	22877	19130
5446	22881	19125
5447	22884	19121
5448	22888	19116
5449	22892	19111
5450	22895	19106
5451	22898	19101
5452	22902	19097
5453	22907	19093
5454	22911	19089
5455	22914	19084
5456	22918	19079
5457	22921	19074
5458	22925	19070
5459	22930	19066
5460	22934	19062
5461	22937	19057
5462	22942	19053
5463	22946	19049
5464	22950	19045
5465	22954	19040
5466	22958	19035
5467	22961	19030
5468	22965	19026
5469	22969	19021
5470	22972	19017
5471	22976	19012
5472	22980	19008
5473	22984	19004
5474	22988	18999
5475	22992	18995
5476	22996	18991
5477	23000	18986
5478	23004	18982
5479	23012	18981
5480	23019	18978
5481	23026	18977
5482	23030	18973
5483	23035	18969
5484	23039	18965
5485	23043	18960
5486	23046	18955
5487	23050	18951
5488	23054	18946
5489	23057	18941
5490	23061	18937
5491	23064	18932
5492	23068	18927
5493	23071	18922
5494	23075	18917
5495	23079	18913
5496	23082	18908
5497	23085	18903
5498	23089	18898
5499	23092	18894
5500	23096	18889
5501	23099	18884
5502	23103	18880
5503	23107	18875
5504	23110	18870
5505	23114	18865
5506	23117	18860
5507	23121	18856
5508	23125	18852
5509	23129	18847
5510	23133	18843
5511	23136	18838
5512	23140	18834
5513	23144	18829
5514	23148	18825
5515	23151	18820
5516	23155	18815
5517	23157	18809
5518	23161	18805
5519	23164	18800
5520	23168	18795
5521	23171	18790
5522	23175	18786
5523	23179	18782
5524	23182	18777
5525	23187	18772
5526	23195	18771
5527	23203	18770
5528	23210	18768
5529	23220	18769
5530	23224	18765
5531	23231	18763
5532	23237	18760
5533	23240	18755
5534	23245	18751
5535	23248	18746
5536	23252	18742
5537	23256	18737
5538	23259	18733
5539	23263	18728
5540	23267	18723
5541	23271	18719
5542	23274	18714
5543	23278	18709
5544	23281	18704
5545	23285	18700
5546	23288	18695
5547	23292	18690
5548	23295	18685
5549	23299	18681
5550	23304	18677
5551	23307	18672
5552	23310	18668
5553	23314	18663
5554	23318	18658
5555	23321	18654
5556	23325	18649
5557	23329	18645
5558	23333	18640
5559	23337	18636
5560	23340	18631
5561	23344	18626
5562	23347	18621
5563	23350	18616
5564	23354	18611
5565	23358	18607
5566	23361	18603
5567	23365	18598
5568	23368	18593
5569	23372	18588
5570	23375	18584
5571	23379	18579
5572	23383	18574
5573	23387	18570
5574	23390	18565
5575	23393	18560
5576	23397	18555
5577	23400	18550
5578	23403	18545
5579	23406	18540
5580	23410	18535
5581	23413	18531
5582	23417	18526
5583	23420	18521
5584	23424	18517
5585	23427	18512
5586	23431	18507
5587	23434	18502
5588	23438	18498
5589	23442	18493
5590	23445	18489
5591	23449	18484
5592	23452	18479
5593	23456	18474
5594	23460	18470
5595	23463	18465
5596	23466	18460
5597	23470	18455
5598	23473	18451
5599	23477	18446
5600	23480	18441
5601	23484	18436
5602	23487	18432
5603	23491	18427
5604	23495	18422
5605	23498	18418
5606	23503	18414
5607	23508	18411
5608	23514	18408
5609	23520	18405
5610	23524	18401
5611	23531	18398
5612	23535	18394
5613	23545	18395
5614	23551	18392
5615	23554	18387
5616	23558	18382
5617	23562	18378
5618	23566	18374
5619	23571	18370
5620	23575	18366
5621	23580	18362
5622	23584	18358
5623	23588	18354
5624	23593	18350
5625	23597	18345
5626	23601	18341
5627	23604	18336
5628	23608	18332
5629	23611	18327
5630	23615	18323
5631	23619	18318
5632	23622	18313
5633	23626	18309
5634	23630	18304
5635	23633	18299
5636	23637	18295
5637	23640	18290
5638	23644	18285
5639	23647	18280
5640	23651	18275
5641	23654	18271
5642	23658	18266
5643	23660	18260
5644	23663	18256
5645	23667	18251
5646	23671	18246
5647	23674	18242
5648	23679	18238
5649	23683	18234
5650	23688	18230
5651	23693	18226
5652	23698	18223
5653	23702	18219
5654	23706	18214
5655	23710	18210
5656	23713	18205
5657	23717	18200
5658	23720	18196
5659	23725	18192
5660	23731	18189
5661	23741	18189
5662	23751	18190
5663	23760	18189
5664	23764	18185
5665	23772	18183
5666	23776	18179
5667	23780	18175
5668	23783	18170
5669	23788	18166
5670	23791	18161
5671	23795	18156
5672	23798	18152
5673	23802	18147
5674	23805	18142
5675	23808	18137
5676	23812	18132
5677	23815	18128
5678	23819	18123
5679	23822	18118
5680	23826	18113
5681	23829	18109
5682	23833	18104
5683	23836	18099
5684	23839	18094
5685	23842	18089
5686	23846	18084
5687	23849	18080
5688	23853	18075
5689	23857	18071
5690	23862	18067
5691	23867	18064
5692	23871	18059
5693	23875	18055
5694	23879	18051
5695	23883	18046
5696	23887	18042
5697	23891	18037
5698	23894	18033
5699	23898	18028
5700	23902	18024
5701	23906	18019
5702	23909	18014
5703	23913	18010
5704	23917	18006
5705	23921	18002
5706	23925	17997
5707	23934	17997
5708	23944	17997
5709	23952	17995
5710	23964	17997
5711	23972	17996
5712	23981	17995
5713	23985	17991
5714	23990	17987
5715	23995	17983
5716	24002	17982
5717	24008	17978
5718	24013	17975
5719	24020	17973
5720	24026	17970
5721	24031	17966
5722	24038	17964
5723	24043	17961
5724	24048	17957
5725	24054	17955
5726	24059	17951
5727	24063	17946
5728	24066	17941
5729	24071	17937
5730	24075	17933
5731	24079	17929
5732	24082	17924
5733	24086	17920
5734	24090	17915
5735	24094	17911
5736	24098	17906
5737	24102	17902
5738	24106	17898
5739	24110	17893
5740	24114	17889
5741	24118	17885
5742	24122	17880
5743	24126	17876
5744	24132	17873
5745	24138	17870
5746	24144	17868
5747	24150	17864
5748	24154	17860
5749	24157	17855
5750	24161	17850
5751	24165	17847
5752	24169	17842
5753	24173	17837
5754	24177	17833
5755	24181	17829
5756	24185	17825
5757	24189	17820
5758	24192	17815
5759	24196	17811
5760	24200	17806
5761	24203	17802
5762	24207	17797
5763	24211	17793
5764	24215	17788
5765	24219	17784
5766	24223	17780
5767	24227	17775
5768	24231	17771
5769	24234	17766
5770	24238	17761
5771	24242	17757
5772	24246	17753
5773	24249	17748
5774	24253	17743
5775	24256	17739
5776	24261	17734
5777	24264	17730
5778	24268	17725
5779	24272	17721
5780	24275	17716
5781	24279	17712
5782	24283	17708
5783	24287	17703
5784	24290	17698
5785	24295	17694
5786	24299	17690
5787	24303	17685
5788	24307	17681
5789	24311	17677
5790	24315	17673
5791	24319	17668
5792	24324	17664
5793	24327	17660
5794	24331	17655
5795	24335	17651
5796	24339	17646
5797	24342	17642
5798	24347	17637
5799	24350	17632
5800	24354	17628
5801	24357	17623
5802	24362	17619
5803	24365	17615
5804	24369	17610
5805	24373	17606
5806	24377	17602
5807	24380	17597
5808	24385	17593
5809	24388	17588
5810	24392	17583
5811	24396	17579
5812	24399	17574
5813	24403	17569
5814	24406	17565
5815	24411	17561
5816	24414	17556
5817	24418	17552
5818	24422	17547
5819	24427	17543
5820	24430	17539
5821	24434	17534
5822	24438	17530
5823	24442	17526
5824	24446	17521
5825	24450	17517
5826	24453	17512
5827	24457	17508
5828	24461	17503
5829	24465	17499
5830	24469	17494
5831	24473	17490
5832	24476	17485
5833	24480	17481
5834	24484	17476
5835	24487	17472
5836	24491	17467
5837	24496	17463
5838	24501	17460
5839	24508	17458
5840	24514	17455
5841	24520	17451
5842	24525	17449
5843	24531	17445
5844	24535	17441
5845	24540	17437
5846	24544	17433
5847	24547	17428
5848	24551	17423
5849	24555	17419
5850	24558	17414
5851	24562	17410
5852	24566	17405
5853	24569	17401
5854	24573	17396
5855	24585	17398
5856	24596	17398
5857	24604	17396
5858	24611	17394
5859	24617	17391
5860	24625	17390
5861	24628	17385
5862	24632	17380
5863	24635	17376
5864	24640	17372
5865	24643	17367
5866	24647	17362
5867	24650	17358
5868	24653	17353
5869	24657	17348
5870	24660	17343
5871	24664	17338
5872	24667	17334
5873	24672	17330
5874	24676	17326
5875	24679	17321
5876	24683	17316
5877	24687	17312
5878	24691	17308
5879	24695	17303
5880	24699	17299
5881	24703	17294
5882	24707	17290
5883	24711	17286
5884	24715	17282
5885	24719	17277
5886	24727	17275
5887	24733	17273
5888	24738	17269
5889	24742	17265
5890	24745	17260
5891	24749	17256
5892	24753	17251
5893	24757	17246
5894	24760	17242
5895	24764	17237
5896	24768	17233
5897	24771	17228
5898	24775	17223
5899	24777	17218
5900	24781	17213
5901	24786	17210
5902	24789	17205
5903	24794	17201
5904	24798	17197
5905	24803	17193
5906	24807	17189
5907	24811	17185
5908	24815	17180
5909	24819	17176
5910	24822	17171
5911	24826	17166
5912	24829	17162
5913	24833	17157
5914	24837	17152
5915	24840	17148
5916	24844	17143
5917	24847	17139
5918	24851	17134
5919	24855	17130
5920	24859	17125
5921	24862	17120
5922	24867	17117
5923	24870	17112
5924	24875	17108
5925	24879	17103
5926	24883	17099
5927	24886	17094
5928	24890	17090
5929	24894	17085
5930	24898	17081
5931	24901	17076
5932	24905	17072
5933	24908	17067
5934	24913	17063
5935	24917	17059
5936	24921	17055
5937	24925	17050
5938	24929	17046
5939	24932	17041
5940	24935	17036
5941	24939	17032
5942	24943	17027
5943	24947	17023
5944	24950	17018
5945	24953	17013
5946	24957	17008
5947	24961	17004
5948	24964	16999
5949	24967	16994
5950	24971	16990
5951	24974	16985
5952	24978	16980
5953	24981	16975
5954	24984	16970
5955	24987	16966
5956	24991	16961
5957	24995	16957
5958	24998	16952
5959	25002	16947
5960	25005	16943
5961	25009	16938
5962	25013	16934
5963	25016	16929
5964	25020	16925
5965	25024	16920
5966	25027	16915
5967	25031	16911
5968	25034	16906
5969	25037	16901
5970	25041	16896
5971	25044	16892
5972	25048	16887
5973	25052	16883
5974	25055	16878
5975	25059	16874
5976	25062	16869
5977	25066	16864
5978	25070	16860
5979	25073	16855
5980	25076	16850
5981	25080	16845
5982	25083	16841
5983	25087	16836
5984	25091	16832
5985	25096	16828
5986	25101	16825
5987	25106	16821
5988	25111	16817
5989	25115	16813
5990	25121	16810
5991	25125	16806
5992	25129	16802
5993	25133	16797
5994	25136	16792
5995	25140	16788
5996	25143	16783
5997	25147	16778
5998	25150	16774
5999	25154	16769
6000	25157	16764
6001	25161	16760
6002	25164	16755
6003	25167	16750
6004	25171	16745
6005	25174	16741
6006	25178	16736
6007	25181	16732
6008	25185	16727
6009	25189	16723
6010	25193	16718
6011	25203	16718
6012	25217	16720
6013	25227	16720
6014	25231	16716
6015	25239	16714
6016	25243	16710
6017	25247	16705
6018	25251	16701
6019	25255	16696
6020	25258	16692
6021	25262	16687
6022	25266	16683
6023	25269	16678
6024	25273	16674
6025	25276	16669
6026	25280	16665
6027	25284	16660
6028	25288	16656
6029	25292	16651
6030	25295	16646
6031	25298	16642
6032	25302	16637
6033	25306	16633
6034	25309	16628
6035	25313	16624
6036	25317	16619
6037	25321	16615
6038	25324	16610
6039	25328	16605
6040	25331	16601
6041	25334	16596
6042	25338	16591
6043	25342	16587
6044	25345	16582
6045	25350	16578
6046	25354	16574
6047	25358	16570
6048	25362	16566
6049	25367	16562
6050	25371	16557
6051	25375	16553
6052	25378	16548
6053	25382	16544
6054	25385	16539
6055	25389	16534
6056	25392	16530
6057	25396	16525
6058	25399	16520
6059	25403	16516
6060	25407	16511
6061	25410	16507
6062	25414	16502
6063	25417	16498
6064	25421	16493
6065	25424	16488
6066	25427	16483
6067	25431	16479
6068	25434	16474
6069	25438	16469
6070	25441	16465
6071	25445	16460
6072	25448	16455
6073	25452	16451
6074	25455	16446
6075	25459	16442
6076	25463	16437
6077	25466	16433
6078	25470	16428
6079	25473	16423
6080	25477	16419
6081	25480	16414
6082	25484	16410
6083	25489	16406
6084	25493	16402
6085	25497	16397
6086	25501	16393
6087	25504	16388
6088	25510	16385
6089	25518	16383
6090	25525	16381
6091	25529	16376
6092	25534	16373
6093	25537	16368
6094	25543	16365
6095	25546	16360
6096	25551	16356
6097	25554	16352
6098	25558	16347
6099	25561	16342
6100	25565	16338
6101	25568	16333
6102	25572	16329
6103	25576	16324
6104	25580	16320
6105	25584	16315
6106	25587	16311
6107	25591	16306
6108	25595	16302
6109	25599	16298
6110	25602	16293
6111	25606	16288
6112	25609	16284
6113	25613	16279
6114	25616	16274
6115	25620	16270
6116	25623	16265
6117	25626	16260
6118	25630	16256
6119	25634	16251
6120	25637	16247
6121	25640	16242
6122	25644	16237
6123	25648	16233
6124	25651	16228
6125	25654	16223
6126	25658	16219
6127	25661	16214
6128	25664	16209
6129	25667	16204
6130	25671	16200
6131	25674	16195
6132	25678	16190
6133	25682	16186
6134	25686	16182
6135	25691	16178
6136	25696	16174
6137	25701	16171
6138	25706	16167
6139	25711	16163
6140	25717	16160
6141	25721	16156
6142	25729	16154
6143	25740	16154
6144	25748	16153
6145	25755	16150
6146	25760	16146
6147	25768	16145
6148	25773	16141
6149	25778	16137
6150	25782	16133
6151	25786	16129
6152	25790	16125
6153	25794	16120
6154	25798	16116
6155	25803	16112
6156	25807	16108
6157	25811	16103
6158	25815	16099
6159	25819	16095
6160	25823	16091
6161	25828	16087
6162	25832	16082
6163	25836	16078
6164	25840	16074
6165	25844	16070
6166	25848	16065
6167	25852	16061
6168	25856	16057
6169	25860	16052
6170	25864	16048
6171	25868	16043
6172	25872	16039
6173	25877	16036
6174	25882	16032
6175	25887	16028
6176	25891	16024
6177	25896	16020
6178	25900	16016
6179	25903	16011
6180	25908	16008
6181	25912	16003
6182	25915	15998
6183	25919	15994
6184	25923	15989
6185	25927	15985
6186	25931	15981
6187	25934	15976
6188	25938	15972
6189	25942	15967
6190	25945	15962
6191	25948	15958
6192	25952	15953
6193	25956	15949
6194	25960	15944
6195	25963	15940
6196	25967	15935
6197	25971	15931
6198	25974	15926
6199	25978	15922
6200	25981	15917
6201	25984	15912
6202	25988	15908
6203	25992	15903
6204	25995	15899
6205	25999	15894
6206	26003	15890
6207	26006	15885
6208	26010	15880
6209	26013	15876
6210	26017	15871
6211	26020	15867
6212	26024	15862
6213	26027	15858
6214	26031	15853
6215	26034	15848
6216	26038	15844
6217	26041	15839
6218	26044	15834
6219	26048	15829
6220	26051	15825
6221	26055	15821
6222	26059	15816
6223	26062	15811
6224	26066	15807
6225	26069	15802
6226	26073	15797
6227	26077	15793
6228	26081	15789
6229	26085	15785
6230	26089	15781
6231	26093	15776
6232	26096	15772
6233	26101	15768
6234	26105	15763
6235	26109	15759
6236	26114	15755
6237	26119	15752
6238	26126	15749
6239	26131	15745
6240	26136	15742
6241	26140	15738
6242	26144	15733
6243	26148	15729
6244	26153	15725
6245	26159	15722
6246	26167	15720
6247	26174	15718
6248	26182	15716
6249	26189	15713
6250	26196	15711
6251	26201	15707
6252	26205	15703
6253	26210	15699
6254	26214	15695
6255	26219	15691
6256	26223	15687
6257	26227	15682
6258	26232	15679
6259	26236	15675
6260	26240	15670
6261	26244	15666
6262	26249	15662
6263	26253	15658
6264	26257	15654
6265	26262	15649
6266	26265	15645
6267	26269	15641
6268	26273	15636
6269	26277	15632
6270	26282	15628
6271	26286	15624
6272	26290	15620
6273	26294	15615
6274	26298	15611
6275	26302	15606
6276	26308	15604
6277	26315	15601
6278	26322	15599
6279	26326	15594
6280	26330	15590
6281	26334	15586
6282	26338	15581
6283	26342	15577
6284	26345	15572
6285	26360	15574
6286	26371	15574
6287	26380	15573
6288	26385	15569
6289	26394	15567
6290	26399	15564
6291	26403	15560
6292	26407	15555
6293	26411	15551
6294	26415	15547
6295	26419	15542
6296	26422	15538
6297	26426	15533
6298	26430	15529
6299	26434	15524
6300	26437	15520
6301	26441	15515
6302	26445	15511
6303	26449	15507
6304	26452	15502
6305	26456	15497
6306	26459	15493
6307	26463	15489
6308	26467	15484
6309	26471	15480
6310	26475	15475
6311	26479	15471
6312	26483	15467
6313	26488	15463
6314	26492	15459
6315	26495	15454
6316	26499	15450
6317	26504	15446
6318	26508	15441
6319	26512	15437
6320	26518	15434
6321	26521	15429
6322	26525	15425
6323	26529	15420
6324	26532	15416
6325	26536	15411
6326	26540	15407
6327	26544	15402
6328	26547	15398
6329	26551	15393
6330	26555	15389
6331	26559	15385
6332	26562	15380
6333	26566	15376
6334	26569	15371
6335	26573	15367
6336	26577	15362
6337	26581	15358
6338	26584	15353
6339	26589	15349
6340	26593	15345
6341	26597	15340
6342	26600	15336
6343	26604	15332
6344	26608	15327
6345	26611	15323
6346	26615	15318
6347	26618	15313
6348	26622	15309
6349	26626	15304
